node_id,node_type,label,type,date_added,release_year,rating,duration,description
11262,person,Daniel Ablin,director,,,,,
11263,show,Kacche Dhaagey,Movie,,2016,TV-14,120 min,"While visiting India for her cousin's wedding, a Canadian girl develops strong feelings for a boy from a lower caste."
11264,person,Buta Singh,director,,,,,
11265,person,Nitu Pandher,cast,,,,,
11266,person,Deep Mandian,cast,,,,,
11267,person,Shreya Chawla,cast,,,,,
11268,person,Jagpal Singh Chahal,cast,,,,,
11269,person,Jyoti Sharma,cast,,,,,
11270,person,Janak Joshi,cast,,,,,
11271,person,Karan Vinayak,cast,,,,,
11272,show,Kis Kisko Pyaar Karoon,Movie,,2015,TV-PG,132 min,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend."
11273,person,Kapil Sharma,cast,,,,,
11274,person,Varun Sharma,cast,,,,,
11275,person,Supriya Pathak,cast,,,,,
11276,person,Elli Avram,cast,,,,,
11277,person,Jamie Lever,cast,,,,,
11278,show,Moor,Movie,,2015,TV-14,135 min,"A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives."
11279,person,Jami,director,,,,,
11280,person,Hameed Sheikh,cast,,,,,
11281,person,Shaz Khan,cast,,,,,
11282,person,Abdul Qadir,cast,,,,,
11283,person,Shabbir Rana,cast,,,,,
11284,person,Sultan Hussain,cast,,,,,
11285,person,Ayaz Samoo,cast,,,,,
11286,person,Sonia Hussain,cast,,,,,
11287,show,My Life My Story,TV Show,,2017,TV-PG,1 Season,"Host RJ Anmol conducts in-depth interviews with prominent Indian celebrities, who share the stories that lie behind their successes and failures."
11288,person,RJ Anmol,cast,,,,,
11289,show,One Heart: The A.R. Rahman Concert Film,Movie,,2017,TV-G,87 min,"In this concert film, Indian musical maestro A.R. Rahman performs 15 of his most popular songs and reveals himself through interviews and clips."
11290,person,A.R. Rahman,cast,,,,,
11291,show,Pettersson and Findus 2,Movie,,2016,TV-G,82 min,"Christmas is just around the corner, but Pettersson and Findus are worried the snowy weather (and lack of a tree) may keep them from celebrating."
11292,person,Ali Samadi Ahadi,director,,,,,
11293,person,Stefan Kurt,cast,,,,,
11294,person,Marianne Sägebrecht,cast,,,,,
11295,person,Max Herbrechter,cast,,,,,
11296,show,Punjab 1984,Movie,,2014,TV-14,158 min,"During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist."
11297,person,Anurag Singh,director,,,,,
11298,person,Vishwas Kini,cast,,,,,
11299,person,Vansh Bhardwaj,cast,,,,,
11300,show,Rivaaz,Movie,,2011,TV-MA,107 min,"In a village where girls are auctioned off rather than married, a man falls in love with a girl who is about to face the bidders."
11301,person,Ashok Nanda,director,,,,,
11302,person,Deepti Naval,cast,,,,,
11303,person,Meghna Naidu,cast,,,,,
11304,person,Saadhika Randhawa,cast,,,,,
11305,person,Ritisha Vijayvargya,cast,,,,,
11306,person,Manoj Biddvai,cast,,,,,
11307,person,Sayaji Shinde,cast,,,,,
11308,person,Reema Lagoo,cast,,,,,
11309,show,Romeo Ranjha,Movie,,2014,TV-14,122 min,"Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats."
11310,person,Navaniat Singh,director,,,,,
11311,person,Jazzy B,cast,,,,,
11312,person,Garry Sandhu,cast,,,,,
11313,person,Monica Bedi,cast,,,,,
11314,person,Rana Jung Bahadur,cast,,,,,
11315,person,Sanga Jagir,cast,,,,,
11316,show,Roots,Movie,,2016,TV-PG,62 min,This documentary explores the rich heritage of Indian classical music and the reasons behind its modern decline in popularity.
11317,person,Shweta Basu Prasad,director,,,,,
11318,show,Savage Dog,Movie,,2017,TV-MA,95 min,A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.
11319,person,Juju Chan,cast,,,,,
11320,person,Marko Zaror,cast,,,,,
11321,person,Charles Fathy,cast,,,,,
11322,person,Matthew Marsden,cast,,,,,
11323,person,Luke Massy,cast,,,,,
11324,show,Stranger,TV Show,,2017,TV-MA,1 Season,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption."
11325,person,Seung-woo Cho,cast,,,,,
11326,person,Doona Bae,cast,,,,,
11327,person,Joon-hyuk Lee,cast,,,,,
11328,person,Jae-myung Yoo,cast,,,,,
11329,person,Hye-sun Shin,cast,,,,,
11330,show,The Bittersweet,Movie,,2017,TV-14,98 min,"As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood."
11331,person,D Ho,director,,,,,
11332,person,Min-ho Lee,cast,,,,,
11333,person,Zhu Xuan,cast,,,,,
11334,show,The Family Court,TV Show,,2010,TV-MA,1 Season,Five lawyers from different firms develop a strong bond of friendship that is occasionally tested by their court cases and growing romantic feelings.
11335,person,Qi Yu Wu,cast,,,,,
11336,person,Eelyn Kok,cast,,,,,
11337,person,Hong Hui Fang,cast,,,,,
11338,show,The Golden Path,TV Show,,2007,TV-14,1 Season,"A single mother of five struggles for decades to forge a successful business empire, only to see her family descend into animosity and betrayal."
11339,person,Li Nanxing,cast,,,,,
11340,person,Chen Liping,cast,,,,,
11341,person,Chew Chor Meng,cast,,,,,
11342,person,Joanne Peh,cast,,,,,
11343,person,Felicia Chin,cast,,,,,
11344,person,Huang Wenyong,cast,,,,,
11345,person,Alan Tern,cast,,,,,
11346,show,The Little Nyonya,TV Show,,2009,TV-14,1 Season,"An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life, setting her family on a tumultuous course for generations."
11347,person,Jeanette Aw,cast,,,,,
11348,person,Pierre Png,cast,,,,,
11349,person,Dai Xiangyu,cast,,,,,
11350,person,Zen Chong,cast,,,,,
11351,person,Xiang Yun,cast,,,,,
11352,show,The Truth,TV Show,,2008,TV-14,1 Season,"A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties."
11353,person,Zhu Houren,cast,,,,,
11354,person,Richard Low,cast,,,,,
11355,show,Together,TV Show,,2009,TV-MA,1 Season,"Spanning 30 years, a group of dedicated and diverse friends experiences happiness and hardship in a newly independent Singapore."
11356,person,Zheng Geping,cast,,,,,
11357,person,Aileen Tan,cast,,,,,
11358,person,Zhou Ying,cast,,,,,
11359,show,Trip to Bhangarh: Asia's Most Haunted Place,Movie,,2014,TV-MA,113 min,"To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia."
11360,person,Jitender Pawar,director,,,,,
11361,person,Suzanna Mukherjee,cast,,,,,
11362,person,Piyush Raina,cast,,,,,
11363,person,Rachit Behl,cast,,,,,
11364,person,Rohit Chaudhury,cast,,,,,
11365,person,Vikram Kochhar,cast,,,,,
11366,show,Undercover Grandpa,Movie,,2016,PG-13,94 min,"Jake's date with his dream girl takes a turn when she disappears, and Jake's grandpa – a former intelligence officer – sets out to find her."
11367,person,Erik Canuel,director,,,,,
11368,person,James Caan,cast,,,,,
11369,person,Jessica Walter,cast,,,,,
11370,person,Louis Gossett Jr.,cast,,,,,
11371,person,Kenneth Welsh,cast,,,,,
11372,person,Lawrence Dane,cast,,,,,
11373,person,Paul Braunstein,cast,,,,,
11374,person,Greta Onieogou,cast,,,,,
11375,show,Waarrior Savitri,Movie,,2016,TV-14,120 min,"In a modern adaptation of a mythological tale, a devoted wife is willing to do whatever it takes to rescue her husband from the clutches of death."
11376,person,Param Gill,director,,,,,
11377,person,Lucy Pinder,cast,,,,,
11378,person,Tim Man,cast,,,,,
11379,person,Ron Smoorenburg,cast,,,,,
11380,person,KaramVeer Chaudhary,cast,,,,,
11381,show,Warehoused,Movie,,2015,TV-14,92 min,A soon-to-be-retiring Mr. Lino teaches 20-something Nin the strict rules of his new warehouse job in this dramedy about the absurdities of work life.
11382,person,Jack Zagha Kababie,director,,,,,
11383,person,José Carlos Ruiz,cast,,,,,
11384,person,Hoze Meléndez,cast,,,,,
11385,show,Yaara O Dildaara,Movie,,2011,TV-14,132 min,The patriarch of a wealthy family with one industrious son and one who's a playboy arranges for the marriage of one to the woman the other loves.
11386,person,Tulip Joshi,cast,,,,,
11387,person,Kabir Bedi,cast,,,,,
11388,person,Gulzar Chahal,cast,,,,,
11389,person,Jonita,cast,,,,,
11390,person,Gurpreet Grewal,cast,,,,,
11391,person,Neena Cheema,cast,,,,,
11392,show,A Grand Night In: The Story of Aardman,Movie,,2015,TV-PG,59 min,"Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary."
11393,person,Richard Mears,director,,,,,
11394,person,Julie Walters,cast,,,,,
11395,show,Inborn Pair,TV Show,,2011,TV-14,1 Season,"Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms."
11396,person,Annie Chen,cast,,,,,
11397,person,Puff Kuo,cast,,,,,
11398,person,Jennifer Hong,cast,,,,,
11399,show,Just You,TV Show,,2013,TV-14,1 Season,"When her uptight new boss and landlord starts a war on office romances, plucky Liang-liang quickly starts looking for ways to get him to lighten up."
11400,person,Dean Fujioka,cast,,,,,
11401,person,Lyla Lin,cast,,,,,
11402,person,Lin Yu-pin,cast,,,,,
11403,show,Love Around,TV Show,,2013,TV-14,1 Season,"After a chance meeting at a ballpark, the kind son of a former gangster tries to help an outgoing radio DJ get over her recent heartbreak."
11404,person,Mandy Tao,cast,,,,,
11405,person,Tan Ai-Chen,cast,,,,,
11406,person,Jian Chang,cast,,,,,
11407,show,Love Family,TV Show,,2013,TV-14,1 Season,A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?
11408,person,Amanda Chou,cast,,,,,
11409,person,Yin Fu,cast,,,,,
11410,person,Rabbit Yang,cast,,,,,
11411,show,Love Me or Leave Me,TV Show,,2012,TV-14,1 Season,"When a marriage-phobic woman hires a seductress to test how faithful her eager-to-wed boyfriend is, her plan takes an unexpected turn."
11412,person,Ann Hsu,cast,,,,,
11413,person,Alan Kuo,cast,,,,,
11414,person,K'ang-i Lee,cast,,,,,
11415,person,Albee Huang,cast,,,,,
11416,show,Love Now,TV Show,,2012,TV-14,1 Season,"When her loved ones cook up a morbid plan to make her take time off from work, Yang Yiru goes on a vacation, truly believing she has terminal cancer."
11417,person,Harry Chang,cast,,,,,
11418,person,Esther Yang,cast,,,,,
11419,show,Norman Lear: Just Another Version of You,Movie,,2016,NR,91 min,"This documentary turns the spotlight on the man behind the iconic ""All in the Family,"" with comments from friends, family and famous collaborators."
11420,person,Norman Lear,cast,,,,,
11421,person,Bill Moyers,cast,,,,,
11422,person,John Amos,cast,,,,,
11423,person,Russell Simmons,cast,,,,,
11424,person,Louise Lasser,cast,,,,,
11425,person,Jon Stewart,cast,,,,,
11426,show,Santa Pac's Merry Berry Day,Movie,,2016,TV-Y7,44 min,Pac aims to keep Berry Day the happiest day ever by unraveling a curious mystery about his parents and thwarting Betrayus's plan to capture Santa Pac.
11427,person,Moto Sakakibara,director,,,,,
11428,person,Richard Newman,cast,,,,,
11429,show,Spanish Affair 2,Movie,,2015,NR,107 min,Spanish provincialism is put into the spotlight as a man from the Basque Country embarks on a mission to keep his daughter from marrying a Catalan.
11430,person,Emilio Martínez Lázaro,director,,,,,
11431,person,Dani Rovira,cast,,,,,
11432,person,Clara Lago,cast,,,,,
11433,person,Karra Elejalde,cast,,,,,
11434,person,Berto Romero,cast,,,,,
11435,person,Rosa María Sardà,cast,,,,,
11436,person,Alfonso Sánchez,cast,,,,,
11437,person,Alberto López,cast,,,,,
11438,person,Josep Maria Riera,cast,,,,,
11439,show,The Interview,Movie,,1998,NR,101 min,"When a man who's seemingly lost everything is grabbed by police for questioning, it starts a twisted cat-and-mouse game between him and a detective."
11440,person,Craig Monahan,director,,,,,
11441,person,Tony Martin,cast,,,,,
11442,person,Aaron Jeffery,cast,,,,,
11443,person,Paul Sonkkila,cast,,,,,
11444,person,Michael Caton,cast,,,,,
11445,person,Peter McCauley,cast,,,,,
11446,show,The Last Days of Chez Nous,Movie,,1992,R,93 min,Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.
11447,person,Gillian Armstrong,director,,,,,
11448,person,Lisa Harrow,cast,,,,,
11449,person,Bruno Ganz,cast,,,,,
11450,person,Kerry Fox,cast,,,,,
11451,person,Miranda Otto,cast,,,,,
11452,person,Kiri Paramore,cast,,,,,
11453,person,Bill Hunter,cast,,,,,
11454,show,Tree Man,Movie,,2015,TV-PG,82 min,"Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions."
11455,person,Jon Reiner,director,,,,,
11456,person,Brad Rothschild,director,,,,,
11457,show,Winter of Our Dreams,Movie,,1981,NR,86 min,"After the death of a long-ago lover, married philanderer Rob tracks down her friend, a drug-addicted prostitute desperate to escape her dead-end life."
11458,person,John Duigan,director,,,,,
11459,person,Judy Davis,cast,,,,,
11460,person,Bryan Brown,cast,,,,,
11461,person,Cathy Downes,cast,,,,,
11462,person,Baz Luhrmann,cast,,,,,
11463,person,Peter Mochrie,cast,,,,,
11464,person,Mervyn Drake,cast,,,,,
11465,person,Margie McCrae,cast,,,,,
11466,show,Young Tiger,Movie,,1973,NR,81 min,"Aided only by a tough female police officer, a Hong Kong taxi driver tries to escape from gangsters pursuing incriminating evidence left in his cab."
11467,person,Mu Chu,director,,,,,
11468,person,Qiu Yuen,cast,,,,,
11469,person,Charlie Chin,cast,,,,,
11470,person,Hu Chin,cast,,,,,
11471,person,Nan Chiang,cast,,,,,
11472,show,A Russell Peters Christmas,Movie,,2011,NR,44 min,"Inspired by the variety shows of the 1970s, ""A Russell Peters Christmas"" is a sweet, silly, sentimental and, most of all, funny Christmas special."
11473,person,Henry Sarwer-Foner,director,,,,,
11474,person,Michael Bublé,cast,,,,,
11475,person,Scott Thompson,cast,,,,,
11476,person,Goapele,cast,,,,,
11477,person,Ted Lange,cast,,,,,
11478,show,Aziz Ansari: Buried Alive,Movie,,2013,NR,80 min,"""Parks and Recreation"" star Aziz Ansari takes the stage to share his unfiltered views on adulthood, babies, marriage, love and more in the modern era."
11479,person,Will Lovelace,director,,,,,
11480,person,Dylan Southern,director,,,,,
11481,person,Aziz Ansari,cast,,,,,
11482,show,Mad Ron's Prevues from Hell,Movie,,1987,NR,84 min,"This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride."
11483,person,Jim Monaco,director,,,,,
11484,person,Nick Pawlow,cast,,,,,
11485,person,Jordu Schell,cast,,,,,
11486,person,Jay Kushwara,cast,,,,,
11487,person,Michael Townsend Wright,cast,,,,,
11488,person,Anthony Kelly,cast,,,,,
11489,person,Happy Goldsplatt,cast,,,,,
11490,person,Ron Roccia,cast,,,,,
11491,person,Fred Pomerleau,cast,,,,,
11492,person,Joe Amodei,cast,,,,,
11493,person,Nicholas Kitsopoulos,cast,,,,,
11494,show,Antar: Son of Shadad,Movie,,2017,TV-MA,110 min,"Learning he is the grandson of a famous knight, a young man hilariously fights a rival gang to win over the most beautiful woman in the tribe."
11495,person,Sherif Ismail,director,,,,,
11496,person,Mohamed Henedi,cast,,,,,
11497,person,Bassem Samra,cast,,,,,
11498,person,Dorra Zarrouk,cast,,,,,
11499,person,Lotfy Labib,cast,,,,,
11500,show,Bathtubs Over Broadway,Movie,,2018,PG-13,87 min,"A comedy writer for David Letterman unearths a hidden world of hilariously bizarre musicals, which turns into a toe-tapping obsession."
11501,person,Dava Whisenant,director,,,,,
11502,person,Steve Young,cast,,,,,
11503,show,Gatao 2: Rise of the King,Movie,,2018,TV-MA,126 min,"When a zealous gang leader plans to take out a friend-turned-rival for control of his turf, internal tensions complicate the battle to be the boss."
11504,person,Yen Cheng-kuo,director,,,,,
11505,person,Collin Chou,cast,,,,,
11506,person,Jason Wang,cast,,,,,
11507,person,Jack Kao,cast,,,,,
11508,person,Peng Sun,cast,,,,,
11509,show,Insidious,Movie,,2010,PG-13,103 min,"Hoping to leave their haunted house behind, a suburban family moves to a new place, only to learn the home wasn't haunted... but their eldest son is."
11510,person,James Wan,director,,,,,
11511,person,Lin Shaye,cast,,,,,
11512,person,Ty Simpkins,cast,,,,,
11513,person,Barbara Hershey,cast,,,,,
11514,person,Leigh Whannell,cast,,,,,
11515,person,Angus Sampson,cast,,,,,
11516,person,Andrew Astor,cast,,,,,
11517,person,Joseph Bishara,cast,,,,,
11518,show,Lion's Heart,Movie,,2013,TV-MA,111 min,"Kidnapped as a child and raised in the circus, a young lion tamer’s tough side emerges when he gets entangled in an underworld murder mystery."
